GasSR,Humidity,Pressure,Temperature,PM1,PM10,PM2_5,IAQ,AQI
246.06,48.13,1002.91,28.31,84,105,103,55,SATISFACTORY
248.28,47.69,1002.89,28.36,89,120,111,55,SATISFACTORY
251.44,47.31,1002.85,28.44,91,121,113,55,SATISFACTORY
254.23,46.82,1002.85,28.52,94,125,116,55,SATISFACTORY
257.94,46.49,1002.81,28.63,84,111,101,60,SATISFACTORY
261.62,46.06,1002.81,28.73,83,115,103,60,SATISFACTORY
271.89,45.27,1002.83,28.85,85,111,101,65,SATISFACTORY
277.54,44.32,1002.79,28.98,75,103,91,70,SATISFACTORY
275.29,44.69,1002.77,29.14,71,89,84,70,SATISFACTORY
275.2,44.86,1002.79,29.25,61,82,75,70,SATISFACTORY
271.21,45.39,1002.77,29.36,56,77,68,70,SATISFACTORY
274.06,45.67,1002.62,29.49,53,79,67,70,SATISFACTORY
275.46,45.51,1002.61,29.67,49,72,59,70,SATISFACTORY
274.38,45.66,1002.57,29.83,46,70,56,70,SATISFACTORY
272.69,45.76,1002.55,29.98,42,70,54,70,SATISFACTORY
270.93,45.94,1002.53,30.12,38,65,50,65,SATISFACTORY
262.73,46.75,1002.57,30.3,34,59,46,60,SATISFACTORY
254.59,47.19,1002.57,30.44,34,60,48,60,SATISFACTORY
245.45,48.14,1002.53,30.64,34,62,47,70,SATISFACTORY
236.01,48.69,1002.47,30.78,33,61,47,75,SATISFACTORY
223,50.58,1002.47,30.93,34,60,48,80,SATISFACTORY
211.86,52.02,1002.51,31.04,34,62,49,85,SATISFACTORY
203.08,52.87,1002.47,31.18,36,65,50,90,SATISFACTORY
193.46,54.6,1002.49,31.28,36,61,48,95,SATISFACTORY
185.65,56.53,1002.45,31.34,39,67,51,100,SATISFACTORY
185.4,56.78,1002.47,31.36,38,67,51,100,SATISFACTORY
186.58,56.54,1002.47,31.43,39,65,50,95,SATISFACTORY
186.73,56.2,1002.47,31.46,42,70,54,95,SATISFACTORY
185.45,56.18,1002.47,31.45,42,69,53,100,SATISFACTORY
180.07,56.59,1002.47,31.42,45,70,56,105,MODERATE
173.5,56.66,1002.43,31.38,58,76,69,115,MODERATE
167.12,56.75,1002.45,31.34,75,101,87,120,MODERATE
175.09,56.9,1002.39,31.31,69,98,87,110,MODERATE
184.68,56.49,1002.39,31.26,55,83,71,100,SATISFACTORY
197.67,55.97,1002.39,31.24,37,64,50,85,SATISFACTORY
199.08,55.81,1002.41,31.25,32,60,45,80,SATISFACTORY
197.35,55.7,1002.37,31.28,33,62,47,85,SATISFACTORY
196.22,55.85,1002.35,31.32,34,65,47,85,SATISFACTORY
193.74,56.2,1002.35,31.34,33,66,48,90,SATISFACTORY
191.71,56.34,1002.35,31.34,37,62,50,90,SATISFACTORY
191.13,56.83,1002.33,31.33,39,66,51,90,SATISFACTORY
192.52,56.78,1002.31,31.33,37,66,50,90,SATISFACTORY
193.47,56.48,1002.25,31.34,33,62,47,90,SATISFACTORY
190.95,56.84,1002.25,31.36,36,66,51,90,SATISFACTORY
189.58,56.78,1002.19,31.39,33,61,47,95,SATISFACTORY
186.91,57.43,1002.25,31.42,33,62,47,95,SATISFACTORY
183.88,57.99,1002.23,31.42,32,62,45,100,SATISFACTORY
183.95,57.85,1002.23,31.42,32,56,44,100,SATISFACTORY
182.31,58.4,1002.27,31.45,28,51,41,100,SATISFACTORY
179.24,58.51,1002.27,31.45,30,56,42,105,MODERATE
178.49,59.1,1002.23,31.42,27,57,41,105,MODERATE
177.28,59.39,1002.25,31.41,28,54,40,110,MODERATE
178.23,59.12,1002.23,31.38,29,56,41,105,MODERATE
180.05,59,1002.23,31.34,28,54,41,105,MODERATE
180.5,58.7,1002.23,31.31,28,52,41,105,MODERATE
182.43,58.98,1002.27,31.28,27,54,40,100,SATISFACTORY
182.68,58.89,1002.27,31.22,28,51,40,100,SATISFACTORY
182.21,58.99,1002.23,31.19,27,52,40,100,SATISFACTORY
184.69,58.74,1002.23,31.14,28,55,40,100,SATISFACTORY
184.34,58.86,1002.21,31.08,26,51,37,100,SATISFACTORY
185.87,58.66,1002.17,31.05,27,55,39,100,SATISFACTORY
185.16,59.01,1002.15,30.99,25,48,35,100,SATISFACTORY
185.76,58.9,1002.14,30.92,24,44,35,100,SATISFACTORY
187.86,59.12,1002.14,30.87,27,49,37,95,SATISFACTORY
190.31,58.86,1002.1,30.8,26,44,35,90,SATISFACTORY
192.01,58.47,1002.1,30.74,26,54,34,90,SATISFACTORY
194.03,58.26,1002.1,30.65,24,48,34,85,SATISFACTORY
195.33,58.24,1002.08,30.58,26,46,35,80,SATISFACTORY
198.83,58.13,1002.08,30.5,23,43,32,75,SATISFACTORY
197.91,58.03,1002.06,30.42,25,50,36,80,SATISFACTORY
198.27,57.94,1002.06,30.32,25,46,35,75,SATISFACTORY
198.15,58.15,1002.08,30.24,24,39,33,75,SATISFACTORY
199.43,58.03,1002.04,30.15,23,40,33,75,SATISFACTORY
200.13,58.29,1002.04,30.08,24,48,35,75,SATISFACTORY
201.58,57.9,1002.02,29.97,24,38,33,75,SATISFACTORY
202.02,58.12,1002.02,29.89,24,40,32,70,SATISFACTORY
206.59,57.56,1002,29.78,24,49,33,65,SATISFACTORY
205.83,57.65,1002.04,29.7,23,35,32,70,SATISFACTORY
209.4,57.59,1002.06,29.6,23,42,34,65,SATISFACTORY
211.33,57.49,1002.08,29.49,22,33,30,60,SATISFACTORY
213.64,57.42,1002.08,29.38,24,48,35,60,SATISFACTORY
217.37,57.09,1002.1,29.27,22,44,31,50,GOOD
217.38,57.53,1002.12,29.13,26,45,35,50,GOOD
221.86,57.09,1002.12,29.01,23,44,33,45,GOOD
224.9,57,1002.14,28.87,24,43,32,40,GOOD
226.27,57.15,1002.14,28.73,23,38,32,35,GOOD
232.68,56.58,1002.12,28.57,24,48,35,30,GOOD
235.48,56.53,1002.14,28.43,23,38,30,25,GOOD
241.21,55.43,1002.14,28.25,24,45,34,20,GOOD
242.76,55.27,1002.12,28.11,23,38,32,15,GOOD
244.15,55.51,1002.1,27.96,22,38,31,10,GOOD
248.23,55.42,1002.08,27.87,24,45,35,5,GOOD
251.3,54.82,1002.12,27.75,26,50,36,5,GOOD
252.74,54.67,1002.08,27.66,26,45,36,5,GOOD
255.08,54.75,1002.14,27.55,21,39,29,5,GOOD
255.23,54.86,1002.1,27.47,22,38,31,5,GOOD
255.95,55.74,1002.1,27.35,24,45,32,0,GOOD
259.74,55.39,1002.06,27.2,26,40,35,0,GOOD
266.75,55.19,1002.04,27.05,23,44,32,0,GOOD
279.18,54.18,1001.98,26.95,24,43,34,5,GOOD
289.27,53.35,1001.98,26.8,22,39,29,10,GOOD
303.95,52.46,1001.92,26.7,20,32,29,20,GOOD
316.44,51.77,1001.92,26.56,22,41,32,20,GOOD
329.51,50.86,1001.92,26.49,20,37,30,25,GOOD
345.82,49.88,1001.9,26.41,16,28,24,35,GOOD
356.55,48.52,1001.88,26.39,22,33,30,40,GOOD
370.51,47.03,1001.88,26.34,20,28,28,50,GOOD
362.9,48.29,1001.86,26.37,21,29,29,45,GOOD
365.34,48.31,1001.84,26.36,20,39,30,45,GOOD
371.88,48.13,1001.82,26.36,22,45,32,45,GOOD
379.8,47.14,1001.76,26.36,20,34,29,50,GOOD
385.52,46.71,1001.76,26.37,20,26,26,50,GOOD
386.28,46.89,1001.74,26.38,20,31,25,50,GOOD
399.54,45.03,1001.76,26.39,19,34,27,60,SATISFACTORY
392.44,45.85,1001.7,26.44,20,40,26,55,SATISFACTORY
395.53,45.19,1001.72,26.46,20,32,28,60,SATISFACTORY
393.14,45,1001.72,26.49,20,28,27,65,SATISFACTORY
393.01,44.89,1001.7,26.52,20,34,24,65,SATISFACTORY
391.55,44.89,1001.68,26.53,20,26,25,65,SATISFACTORY
391.17,44.48,1001.67,26.56,17,28,22,65,SATISFACTORY
390.1,44.83,1001.65,26.56,20,32,28,65,SATISFACTORY
389.18,44.26,1001.63,26.58,20,40,30,65,SATISFACTORY
387.43,44.44,1001.61,26.61,20,36,26,65,SATISFACTORY
380.82,44.7,1001.59,26.64,22,41,30,65,SATISFACTORY
379.8,44.67,1001.59,26.66,20,27,26,65,SATISFACTORY
378.23,45.05,1001.57,26.68,19,27,26,60,SATISFACTORY
377.38,44.99,1001.55,26.7,20,34,27,65,SATISFACTORY
380.01,44.34,1001.57,26.72,22,39,29,65,SATISFACTORY
379.57,44.24,1001.51,26.73,23,32,30,65,SATISFACTORY
375.96,44.84,1001.53,26.77,21,41,29,65,SATISFACTORY
377.25,44.39,1001.49,26.8,23,35,32,65,SATISFACTORY
380.41,43.78,1001.47,26.84,23,35,31,70,SATISFACTORY
374.42,44.23,1001.55,26.91,22,31,30,65,SATISFACTORY
372.08,43.99,1001.57,26.92,22,34,31,70,SATISFACTORY
369.32,43.7,1001.57,26.96,23,39,32,70,SATISFACTORY
356.68,45.26,1001.65,26.98,23,40,31,60,SATISFACTORY
355.03,44.83,1001.59,27,24,47,32,65,SATISFACTORY
351.79,45.13,1001.57,26.98,24,45,35,60,SATISFACTORY
352.93,44.42,1001.53,27.02,27,52,39,65,SATISFACTORY
345.22,45.03,1001.53,27.06,23,40,33,60,SATISFACTORY
337.19,45.92,1001.55,27.05,23,34,31,55,SATISFACTORY
341.07,45.67,1001.53,27.04,23,48,32,60,SATISFACTORY
338.81,45.5,1001.57,27.02,24,48,35,60,SATISFACTORY
340.05,45.05,1001.57,27.04,23,34,30,60,SATISFACTORY
342.37,44.36,1001.55,27.04,21,31,29,65,SATISFACTORY
337.77,44.46,1001.59,27.04,22,36,31,65,SATISFACTORY
331.56,45.56,1001.59,27.04,22,37,29,60,SATISFACTORY
339.15,44.27,1001.55,27.04,23,34,30,65,SATISFACTORY
338.43,43.65,1001.57,27.06,23,40,31,70,SATISFACTORY
340.01,43.67,1001.61,27.06,23,45,32,70,SATISFACTORY
344.4,42.93,1001.61,27.05,24,41,33,75,SATISFACTORY
351.7,41.68,1001.65,27.07,27,41,36,80,SATISFACTORY
360.13,40.3,1001.72,27.13,27,42,35,90,SATISFACTORY
357.36,40.09,1001.74,27.16,28,48,37,90,SATISFACTORY
351.03,40.37,1001.8,27.21,29,47,39,90,SATISFACTORY
348.18,40.26,1001.84,27.23,30,51,41,90,SATISFACTORY
343.79,40.2,1001.88,27.26,31,62,44,90,SATISFACTORY
340.52,40.2,1001.9,27.28,33,58,44,90,SATISFACTORY
337.53,40.18,1001.86,27.3,35,66,48,90,SATISFACTORY
336.4,39.91,1001.92,27.33,33,56,45,95,SATISFACTORY
330.59,40.02,1001.88,27.37,35,58,48,90,SATISFACTORY
327.03,39.96,1001.88,27.41,33,60,46,95,SATISFACTORY
320.04,40.03,1001.86,27.44,36,64,49,90,SATISFACTORY
314.76,40.09,1001.86,27.51,41,71,55,90,SATISFACTORY
309.65,40.06,1001.86,27.57,40,66,52,90,SATISFACTORY
302.92,40.22,1001.84,27.62,41,70,53,90,SATISFACTORY
295.95,40.34,1001.84,27.64,34,62,47,90,SATISFACTORY
291.57,40.38,1001.84,27.67,34,60,48,90,SATISFACTORY
287.46,40.38,1001.8,27.7,34,64,48,90,SATISFACTORY
283.36,40.1,1001.74,27.75,34,58,46,90,SATISFACTORY
277.5,40.22,1001.72,27.8,33,58,46,90,SATISFACTORY
273,40.26,1001.72,27.82,34,64,48,90,SATISFACTORY
270.52,40.27,1001.7,27.84,32,60,46,90,SATISFACTORY
268.1,40.22,1001.72,27.88,32,58,44,90,SATISFACTORY
264.42,40.19,1001.68,27.91,32,55,45,90,SATISFACTORY
260.34,40.21,1001.68,27.95,33,55,44,90,SATISFACTORY
258.72,40.14,1001.67,27.99,34,60,47,90,SATISFACTORY
252.74,40.11,1001.65,28.05,35,65,48,95,SATISFACTORY
251.46,40.26,1001.72,28.11,35,63,49,95,SATISFACTORY
249.99,40.36,1001.72,28.12,39,66,51,100,SATISFACTORY
247.6,40.65,1001.76,28.17,39,67,52,100,SATISFACTORY
247.75,40.7,1001.8,28.22,39,67,51,100,SATISFACTORY
243.87,41.12,1001.86,28.25,41,69,53,100,SATISFACTORY
245.38,41.26,1001.84,28.29,44,72,55,100,SATISFACTORY
245.13,40.99,1001.86,28.32,43,72,57,100,SATISFACTORY
238.12,41.29,1001.88,28.37,47,75,61,105,MODERATE
237.53,41.3,1001.88,28.39,47,74,63,110,MODERATE
240.67,41.25,1001.88,28.42,44,72,58,105,MODERATE
248.69,41.11,1001.9,28.47,37,66,51,95,SATISFACTORY
248.75,41.12,1001.92,28.51,33,57,45,95,SATISFACTORY
249.17,41.36,1001.94,28.56,32,53,43,95,SATISFACTORY
253.05,41.54,1001.92,28.59,31,57,43,90,SATISFACTORY
259.27,41.45,1001.94,28.63,33,61,45,90,SATISFACTORY
261.03,41.93,1001.98,28.66,32,54,43,85,SATISFACTORY
271.68,41.89,1002.02,28.71,32,59,42,85,SATISFACTORY
274.75,42.02,1002.04,28.77,35,61,48,85,SATISFACTORY
277.96,42.25,1002.06,28.84,33,56,45,85,SATISFACTORY
280.25,42.49,1002.08,28.87,33,62,47,85,SATISFACTORY
277.55,42.93,1002.08,28.91,33,56,46,80,SATISFACTORY
276.01,43.22,1002.08,28.94,32,55,44,80,SATISFACTORY
271.72,43.13,1002.08,29.01,31,55,44,80,SATISFACTORY
266.62,43.33,1002.08,29.09,33,56,45,80,SATISFACTORY
260.09,43.49,1002.04,29.2,32,52,43,75,SATISFACTORY
251.76,43.57,1002.06,29.28,33,54,44,75,SATISFACTORY
240.33,43.69,1002.04,29.38,34,58,45,95,SATISFACTORY
229.71,44.64,1002.1,29.45,33,57,45,105,MODERATE
215.57,44.94,1002.08,29.54,40,69,51,120,MODERATE
207.45,45.03,1002.08,29.64,52,75,62,125,MODERATE
194.28,45.77,1002.12,29.76,56,78,71,140,MODERATE
182.83,46.85,1002.12,29.84,73,92,87,145,MODERATE
168.5,48.17,1002.12,29.93,97,122,117,160,MODERATE
160.37,49.01,1002.12,30,117,158,145,165,MODERATE
157.49,48.71,1002.14,30.04,128,169,157,170,MODERATE
154.68,49.8,1002.1,30.08,134,178,166,165,MODERATE
147.88,50.36,1002.04,30.1,140,188,170,170,MODERATE
145.42,52.5,1002.12,30.09,163,225,201,165,MODERATE
143.56,52.31,1002.12,30.07,180,230,216,165,MODERATE
145.72,52.72,1002.14,30.04,174,234,215,160,MODERATE
143.47,52.33,1002.17,29.98,150,201,187,165,MODERATE
137.24,53.02,1002.17,29.96,144,193,177,170,MODERATE
131.34,54.8,1002.21,29.91,142,185,175,165,MODERATE
126.83,55.72,1002.25,29.84,151,213,193,165,MODERATE
121.57,55.59,1002.25,29.73,151,206,191,175,MODERATE
115.09,54.78,1002.33,29.66,137,176,168,185,MODERATE
119.61,52.07,1002.41,29.5,130,173,164,195,MODERATE
134.8,55.46,1002.41,29.38,134,187,172,155,MODERATE
134.99,55.82,1002.47,29.26,131,177,164,150,MODERATE
133.51,55.06,1002.43,29.13,138,186,170,155,MODERATE
131.3,53.5,1002.47,29.01,144,184,178,165,MODERATE
124.74,52.05,1002.47,28.93,155,204,193,185,MODERATE
160.13,46.7,1002.57,28.7,92,117,111,170,MODERATE
215.69,45.39,1002.57,28.68,86,107,103,110,MODERATE
212.49,45.43,1002.59,28.67,101,125,117,115,MODERATE
208.97,45.68,1002.55,28.65,110,132,127,120,MODERATE
203.87,45.49,1002.57,28.68,140,172,165,125,MODERATE
197.04,44.84,1002.59,28.77,149,191,179,140,MODERATE
193.54,46.32,1002.59,28.75,163,203,192,135,MODERATE
188.46,46.54,1002.64,28.79,178,215,207,140,MODERATE
183.16,46.26,1002.62,28.8,160,193,186,145,MODERATE
176.5,45.99,1002.61,28.8,171,205,198,155,MODERATE
171.73,46.99,1002.64,28.83,195,234,228,155,MODERATE
169.12,46.3,1002.68,28.84,214,258,248,165,MODERATE
166.22,46.19,1002.66,28.85,240,287,277,165,MODERATE
162.13,46.95,1002.64,28.81,257,305,302,165,MODERATE
158.68,47.35,1002.62,28.77,270,326,322,170,MODERATE
154.51,47.15,1002.64,28.75,279,339,331,175,MODERATE
152.53,47.12,1002.62,28.72,291,360,347,180,MODERATE
150.86,46,1002.64,28.67,297,365,356,185,MODERATE
148.81,44.37,1002.66,28.66,301,374,361,200,MODERATE
146.44,43.44,1002.62,28.73,263,317,312,205,POOR
145.07,44.04,1002.66,28.79,251,297,295,210,POOR
140.68,46.09,1002.66,28.87,225,265,259,200,MODERATE
138.6,47.35,1002.77,28.88,205,237,234,195,MODERATE
137.35,49.3,1002.68,28.9,193,226,221,185,MODERATE
140.68,49.5,1002.77,28.87,175,199,198,180,MODERATE
142.32,49.27,1002.81,28.85,140,162,157,175,MODERATE
137.9,47.44,1002.81,28.85,112,132,129,200,MODERATE
197.62,45.42,1002.91,28.71,100,123,116,135,MODERATE
198.58,45.6,1002.91,28.7,108,125,125,130,MODERATE
196.83,45.42,1002.93,28.67,107,128,125,135,MODERATE
197.67,45.4,1002.93,28.63,116,147,137,135,MODERATE
197.82,45.28,1002.93,28.6,113,145,137,135,MODERATE
199.7,44.15,1002.98,28.6,112,143,133,140,MODERATE
200.13,43.47,1002.93,28.61,110,143,135,140,MODERATE
199.79,43.53,1002.95,28.65,119,155,149,140,MODERATE
201.41,42.96,1002.93,28.66,115,154,145,145,MODERATE
199.83,41.77,1002.95,28.7,124,172,162,150,MODERATE
199.67,41.93,1002.95,28.73,91,122,113,150,MODERATE
198.08,42.63,1002.95,28.75,89,123,111,145,MODERATE
198.09,43.55,1002.95,28.78,94,129,117,140,MODERATE
196.19,44.21,1002.95,28.79,78,108,96,140,MODERATE
195.79,44.79,1003.02,28.79,77,105,96,140,MODERATE
191.8,44.48,1003.02,28.81,65,87,80,145,MODERATE
188.63,44.53,1003.06,28.8,71,96,89,150,MODERATE
187.09,45.04,1003.08,28.79,57,81,73,145,MODERATE
183.05,44.39,1003.04,28.78,56,85,73,155,MODERATE
179.42,44.18,1003.06,28.77,57,84,75,160,MODERATE
175.68,43.78,1003.1,28.74,71,100,95,170,MODERATE
174.94,44.23,1003.14,28.71,64,94,84,165,MODERATE
172.36,43.14,1003.14,28.65,63,92,83,180,MODERATE
167.23,41.92,1003.18,28.72,71,108,98,190,MODERATE
169.69,42.12,1003.22,28.73,73,103,94,190,MODERATE
168.63,41.55,1003.22,28.78,75,113,98,195,MODERATE
168.58,41.83,1003.2,28.79,75,101,93,190,MODERATE
165.7,43.1,1003.28,28.85,90,129,116,190,MODERATE
171.78,43.96,1003.32,28.86,116,180,164,175,MODERATE
175.47,44.41,1003.3,28.83,60,92,78,165,MODERATE
177.56,45.44,1003.3,28.79,48,71,58,160,MODERATE
176.43,43.93,1003.28,28.77,48,73,60,170,MODERATE
178.49,44.16,1003.34,28.77,50,71,63,165,MODERATE
182.5,43.2,1003.3,28.78,49,75,61,165,MODERATE
183.49,43.78,1003.28,28.81,53,78,64,160,MODERATE
183.25,43.69,1003.38,28.85,52,77,66,160,MODERATE
185.93,43.75,1003.34,28.85,61,79,71,160,MODERATE
189.84,42.67,1003.32,28.85,69,91,84,160,MODERATE
191.66,42.63,1003.38,28.88,69,91,85,155,MODERATE
197.4,43.19,1003.36,28.91,77,102,93,150,MODERATE
200.42,43.76,1003.34,28.91,72,99,87,140,MODERATE
212.56,43.28,1003.34,28.93,77,103,97,130,MODERATE
214.84,43.26,1003.36,28.97,74,102,94,125,MODERATE
221.26,43.13,1003.34,29.01,77,102,94,120,MODERATE
228.23,42.91,1003.34,29.04,69,92,87,110,MODERATE
230.51,43.15,1003.32,29.14,66,98,85,105,MODERATE
229.82,43.66,1003.34,29.18,66,99,87,105,MODERATE
232.61,43.93,1003.34,29.23,100,141,134,100,SATISFACTORY
230.99,44.15,1003.38,29.29,67,98,86,100,SATISFACTORY
227.49,45.11,1003.38,29.33,72,103,91,100,SATISFACTORY
225.3,46.32,1003.38,29.33,75,111,99,100,SATISFACTORY
224.34,47.11,1003.38,29.34,60,93,81,95,SATISFACTORY
221.95,47.6,1003.4,29.36,53,84,69,95,SATISFACTORY
216.55,49.09,1003.44,29.32,43,70,54,95,SATISFACTORY
218.23,49.01,1003.44,29.26,33,62,46,85,SATISFACTORY
230.43,48.18,1003.42,29.2,33,57,43,75,SATISFACTORY
234.45,47.34,1003.42,29.15,35,59,47,75,SATISFACTORY
244.72,46.4,1003.4,29.08,37,64,49,70,SATISFACTORY
265.15,44.21,1003.46,29.07,42,66,52,70,SATISFACTORY
264.5,43.85,1003.47,29.08,43,67,52,75,SATISFACTORY
264.26,43.57,1003.44,29.09,45,68,53,75,SATISFACTORY
264.5,43.39,1003.49,29.14,52,72,62,75,SATISFACTORY
263.55,43.39,1003.49,29.16,55,74,64,75,SATISFACTORY
263.32,43.26,1003.49,29.2,59,79,70,80,SATISFACTORY
261.26,43.82,1003.49,29.23,60,82,72,75,SATISFACTORY
259.38,44.73,1003.51,29.26,57,76,68,70,SATISFACTORY
264.99,43.37,1003.53,29.26,66,79,75,75,SATISFACTORY
263.42,43.71,1003.53,29.28,76,95,90,75,SATISFACTORY
266.44,43.96,1003.51,29.28,58,77,66,75,SATISFACTORY
269.93,42.76,1003.51,29.32,67,82,77,85,SATISFACTORY
266.38,42.72,1003.47,29.34,73,95,89,85,SATISFACTORY
264.02,42.43,1003.49,29.39,80,100,94,90,SATISFACTORY
265.63,42.42,1003.49,29.42,83,98,96,90,SATISFACTORY
262.69,42.34,1003.55,29.46,89,109,104,90,SATISFACTORY
263.76,42.14,1003.57,29.49,85,103,101,90,SATISFACTORY
261.05,42.71,1003.63,29.54,92,119,109,85,SATISFACTORY
259.13,43.03,1003.65,29.54,90,108,103,85,SATISFACTORY
261.61,42.05,1003.65,29.55,88,106,103,90,SATISFACTORY
259.99,42.48,1003.67,29.57,95,115,110,90,SATISFACTORY
259.44,42.85,1003.67,29.59,91,109,107,85,SATISFACTORY
261.95,42.74,1003.67,29.59,93,114,107,85,SATISFACTORY
262.79,42.74,1003.65,29.59,90,109,103,85,SATISFACTORY
259.84,43.5,1003.71,29.6,94,117,110,80,SATISFACTORY
261.68,43.47,1003.73,29.6,89,111,103,80,SATISFACTORY
257.62,43.55,1003.77,29.63,86,114,105,80,SATISFACTORY
256.76,44.28,1003.81,29.66,90,107,105,75,SATISFACTORY
252.6,44.14,1003.83,29.66,87,109,103,80,SATISFACTORY
249.49,44.37,1003.85,29.7,84,113,100,80,SATISFACTORY
248.1,44.43,1003.87,29.7,90,117,108,80,SATISFACTORY
247.41,43.07,1003.89,29.74,87,111,106,90,SATISFACTORY
246.41,41.88,1003.87,29.81,80,110,102,95,SATISFACTORY
241.2,41.78,1003.94,29.87,87,123,114,105,MODERATE
236.65,41.72,1003.96,29.93,94,132,125,110,MODERATE
233.11,42.17,1003.98,30,102,157,138,115,MODERATE
228.92,42.81,1003.98,30.05,104,162,142,115,MODERATE
223.91,43.63,1004,30.09,69,90,82,115,MODERATE
219.09,43.86,1003.94,30.14,67,84,80,120,MODERATE
215.67,44.34,1003.96,30.12,68,94,82,120,MODERATE
213.76,44.08,1003.98,30.14,68,90,81,130,MODERATE
210.55,43.15,1003.98,30.17,76,97,91,135,MODERATE
208.54,43.23,1003.98,30.21,76,100,94,140,MODERATE
206.63,43.7,1003.98,30.22,77,104,96,135,MODERATE
206.16,44.13,1004,30.21,76,104,96,135,MODERATE
204.55,44.58,1003.94,30.21,84,111,103,135,MODERATE
203.79,44.68,1003.96,30.21,86,116,108,135,MODERATE
203.33,44.55,1004.04,30.22,86,116,109,135,MODERATE
200.31,44.63,1004.06,30.22,96,130,120,140,MODERATE
200.62,45.68,1004.08,30.18,88,122,112,135,MODERATE
197.69,45.33,1004.04,30.16,92,125,119,140,MODERATE
194.77,44.96,1004.06,30.12,98,125,123,145,MODERATE
192.98,44.81,1004.08,30.1,100,135,129,150,MODERATE
191.32,45.06,1004.08,30.08,102,146,136,145,MODERATE
191.52,45.15,1004.12,30.05,92,130,120,145,MODERATE
189.82,44.86,1004.06,30.04,93,126,120,155,MODERATE
187.27,44.46,1004.14,30.03,98,132,122,155,MODERATE
187.35,44.62,1004.12,30.01,91,129,115,155,MODERATE
182.85,44.82,1004.18,30,103,141,134,160,MODERATE
181.16,44.85,1004.18,29.97,110,148,141,165,MODERATE
183.66,45.58,1004.18,29.93,106,148,136,155,MODERATE
179.77,45.27,1004.28,29.88,127,175,167,160,MODERATE
179.05,45.5,1004.3,29.85,123,182,163,160,MODERATE
177.47,45.16,1004.32,29.81,134,191,174,165,MODERATE
178.79,45.58,1004.34,29.76,117,161,153,160,MODERATE
179.8,45.23,1004.36,29.73,121,166,153,160,MODERATE
182.48,45.3,1004.43,29.68,118,160,149,155,MODERATE
180.84,44.52,1004.45,29.64,125,170,157,165,MODERATE
183.8,44.84,1004.45,29.61,131,173,165,160,MODERATE
182.52,44.34,1004.51,29.57,108,144,133,160,MODERATE
182.79,44.01,1004.55,29.55,109,143,133,165,MODERATE
180.9,44.09,1004.55,29.53,114,155,143,170,MODERATE
179.69,44.29,1004.61,29.5,128,180,164,165,MODERATE
183.27,45.15,1004.63,29.46,110,141,137,155,MODERATE
177.4,44.49,1004.63,29.42,140,181,170,170,MODERATE
178.51,43.93,1004.63,29.4,125,168,159,170,MODERATE
174.22,43.15,1004.69,29.39,149,206,193,180,MODERATE
168.31,42.57,1004.67,29.41,154,208,198,190,MODERATE
170.55,42.46,1004.73,29.43,161,209,201,190,MODERATE
173.1,42.78,1004.77,29.43,168,234,211,185,MODERATE
171.99,42.9,1004.77,29.43,197,291,262,185,MODERATE
175.04,43.11,1004.77,29.45,164,221,209,180,MODERATE
173.74,43.41,1004.77,29.45,217,313,293,180,MODERATE
179.64,43.13,1004.75,29.45,205,283,268,175,MODERATE
184.59,43.24,1004.77,29.49,195,275,259,170,MODERATE
181.92,43.1,1004.79,29.52,200,285,272,175,MODERATE
185.29,43.36,1004.81,29.54,194,270,255,165,MODERATE
187.09,43.43,1004.77,29.57,168,223,209,160,MODERATE
190,44.36,1004.73,29.6,170,232,213,150,MODERATE
191.06,43.15,1004.79,29.64,173,236,215,160,MODERATE
194.74,43.42,1004.81,29.67,179,239,223,150,MODERATE
192.87,43.73,1004.79,29.71,177,244,224,155,MODERATE
200.13,43.64,1004.79,29.75,164,209,197,145,MODERATE
200.57,43.75,1004.79,29.78,159,217,197,145,MODERATE
203.89,44.31,1004.77,29.82,177,234,217,135,MODERATE
202.78,44.02,1004.77,29.83,195,265,242,140,MODERATE
207.01,44.23,1004.75,29.87,188,239,229,130,MODERATE
211.13,44.85,1004.77,29.89,190,244,236,125,MODERATE
214.18,44.38,1004.83,29.93,188,236,230,120,MODERATE
232.34,44.74,1004.83,29.97,211,270,260,100,SATISFACTORY
236.96,43.98,1004.81,29.98,224,283,274,100,SATISFACTORY
241.46,43.47,1004.89,30.02,220,283,271,95,SATISFACTORY
247.02,43.51,1004.87,30.07,190,243,233,85,SATISFACTORY
252.17,44.29,1004.85,30.1,197,259,249,75,SATISFACTORY
264.97,44.19,1004.92,30.16,177,234,226,75,SATISFACTORY
271.06,43.95,1004.96,30.22,139,179,172,80,SATISFACTORY
270.51,44.49,1004.96,30.28,108,135,126,75,SATISFACTORY
274.8,43.74,1005.02,30.38,95,123,114,80,SATISFACTORY
278.28,43.63,1005.06,30.45,91,122,110,80,SATISFACTORY
283.3,43.59,1005.06,30.55,83,111,103,80,SATISFACTORY
290.64,43.28,1005.12,30.66,78,100,92,90,SATISFACTORY
294.63,42.76,1005.16,30.8,70,94,85,90,SATISFACTORY
291.36,43.11,1005.14,30.91,62,83,75,90,SATISFACTORY
295.11,42.93,1005.16,31.02,52,72,64,90,SATISFACTORY
301.13,42.94,1005.16,31.14,47,70,55,90,SATISFACTORY
